X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
677.0,677.0,train,2.050473399025506E-4,23.715727164196235,0.5948764666672874
678.0,678.0,train,3.322511073783402E-4,95.05756632771691,0.768714030438127
679.0,679.0,train,2.983692218847531E-4,77.1073383838136,0.7314709520124587
680.0,680.0,train,3.30703825910232E-4,94.60163025474509,0.7671316735797313
681.0,681.0,train,2.998874687621873E-4,78.26686021040106,0.7332615005900383
682.0,682.0,train,2.831562108047732E-4,65.40898774299372,0.7128522562710552
683.0,683.0,train,2.2636740299311454E-4,32.388369677051024,0.6312042817378423
684.0,684.0,train,3.1182548820755197E-4,86.9655339488119,0.7469308923646791
685.0,685.0,train,2.3302370640780655E-4,35.76573191126154,0.641864587473931
686.0,686.0,train,3.0424831814078896E-4,81.49272705182418,0.7383383591520399
687.0,687.0,train,2.775982644495744E-4,61.336537483193204,0.7057326933951658
688.0,688.0,train,2.71082550769551E-4,56.785862454199,0.6971611680950127
689.0,689.0,train,2.627855119335232E-4,51.56638510236754,0.685883934369796
690.0,690.0,train,2.7972797428707497E-4,62.80492526030455,0.7084814138596066
691.0,691.0,train,2.983549662308337E-4,77.06970622267706,0.731454082735432
692.0,692.0,train,2.2291675971717237E-4,30.91825800107209,0.6255536579511352
693.0,693.0,train,2.872939572394325E-4,68.0634996421814,0.718040500032652
694.0,694.0,train,1.0362032773733059E-4,5.8007342175884045,0.3665753063843521
695.0,695.0,train,3.0781494073959034E-4,83.88274196317805,0.7424186701053419
696.0,696.0,train,2.713410162925383E-4,57.027100023928895,0.6975058919187469
697.0,697.0,train,5.7234534200729606E-5,2.3865596168220633,0.22291858533983488
698.0,698.0,train,2.885848532290921E-4,69.26814804305891,0.7196398656160121
699.0,699.0,train,1.777231424398558E-4,16.779168971670657,0.5430385344432702
700.0,700.0,train,3.094878618629639E-4,85.2136194011384,0.7443105538840284
701.0,701.0,train,2.3316715895405025E-4,35.837754482812606,0.6420909073418456
702.0,702.0,train,3.400682581837212E-4,96.94187319496773,0.7765455054600565
703.0,703.0,train,2.2910443674112918E-4,34.03418361614306,0.635625623108755
704.0,704.0,train,2.535513437217907E-4,46.65199215968751,0.6728385066595393
705.0,705.0,train,2.921613264576907E-4,72.31611128010593,0.7240237377708653
706.0,706.0,train,2.936631377647143E-4,73.60730296762557,0.7258440892322235
707.0,707.0,train,2.6888977460188667E-4,55.54354816780284,0.6942207424791601
708.0,708.0,train,2.8043704620740067E-4,63.25012840041891,0.709390871818272
709.0,709.0,train,2.2505045863801433E-4,31.811093146455715,0.6290578430894884
710.0,710.0,train,2.6843807044146366E-4,54.97303112297939,0.693611487867029
711.0,711.0,train,2.778087611739507E-4,61.508416492961295,0.7060055222904895
712.0,712.0,train,3.035125589046478E-4,80.90742857671738,0.7374886223614191
713.0,713.0,train,2.4364632054543693E-4,40.572241556173175,0.6582424846068646
714.0,714.0,train,9.57119881047218E-5,5.129493485240124,0.3441119811212908
715.0,715.0,train,2.9727074359138755E-4,76.29274336498435,0.7301679691491172
716.0,716.0,train,2.3316715895405025E-4,35.837754482812606,0.6420909073418456
717.0,717.0,train,2.8008546452315845E-4,63.01488578653228,0.7089402871883619
718.0,718.0,train,1.7605083036418726E-5,0.4606927047148306,0.07464580277122723
719.0,719.0,train,3.382847495580135E-4,96.49855044831783,0.774782407477989
720.0,720.0,train,3.385272980120753E-4,96.56643728111696,0.7750229950372791
721.0,721.0,train,2.997065107763285E-4,78.14586775308999,0.7330487155762072
722.0,722.0,train,2.9910586854197253E-4,77.59778177761943,0.7323412144007846
723.0,723.0,train,2.794597923723476E-4,62.657005107291596,0.7081367015489795
724.0,724.0,train,2.509777069816658E-4,44.99277587447462,0.669107046241585
725.0,725.0,train,3.0429522209183396E-4,81.5292835451549,0.7383924357075838
726.0,726.0,train,3.1342628647396115E-4,87.96241580618927,0.7487097831138723
727.0,727.0,train,2.3518177589438994E-4,36.702624166027654,0.6452542286054928
728.0,728.0,train,2.8363440294746815E-4,65.68064478155746,0.7134566984520789
729.0,729.0,train,2.2291675971717237E-4,30.91825800107209,0.6255536579511352
730.0,730.0,train,3.185059839835085E-4,90.81580463601813,0.7542722346201822
731.0,731.0,train,3.008955802292587E-4,79.00451122962531,0.7344438188161042
732.0,732.0,train,2.0933560604849522E-4,25.14544592911232,0.6024600892374452
733.0,733.0,train,3.044104147688709E-4,81.6055200189716,0.7385251963547534
734.0,734.0,train,3.128901350555466E-4,87.5935712144965,0.7481153806664085
735.0,735.0,train,3.0683112587825734E-4,83.11897029561503,0.7412995571874091
736.0,736.0,train,2.100226393932849E-4,25.51107755133127,0.6036618159657636
737.0,737.0,train,4.573912813844678E-5,1.6438306412888017,0.18254089800855489
738.0,738.0,train,3.4094549226200134E-4,97.16060264108441,0.7774076297130675
739.0,739.0,train,2.884581422030445E-4,69.14939598357527,0.7194832783888061
740.0,740.0,train,3.1426973501620745E-4,88.61026638661016,0.7496420317468897
741.0,741.0,train,3.1312147010887135E-4,87.82766815806976,0.7483720217414231
742.0,742.0,train,3.029926428460618E-4,80.50581507823291,0.7368865019219495
743.0,743.0,train,2.9910586854197253E-4,77.59778177761943,0.7323412144007846
744.0,744.0,train,2.85573297113441E-4,67.01790172916888,0.7158944801064954
745.0,745.0,train,2.1349068082843458E-4,26.681457699214018,0.6096727273224454
746.0,746.0,train,6.83777583370596E-5,3.1552725262225794,0.2601545554994643
747.0,747.0,train,2.450712133082386E-4,41.47702538147285,0.6603816379904759
748.0,748.0,train,1.7494548862911482E-4,16.08301125447342,0.5374109410743189
749.0,749.0,train,3.1724118210044253E-4,90.23412111373338,0.752898850639382
750.0,750.0,train,2.9823887836436343E-4,76.96846519325416,0.7313166719302733
751.0,751.0,train,3.0992033251982704E-4,85.70276119039345,0.7447973645710313
752.0,752.0,train,7.593600886160039E-5,3.6186915928864987,0.2843901911111101
753.0,753.0,train,1.6242635392217365E-4,13.502532958815166,0.5111742840914439
754.0,754.0,train,2.7336043992280944E-4,58.280624491933956,0.7001857873517999
755.0,755.0,train,2.0738038343445632E-4,24.343814704387427,0.5990201274117131
756.0,756.0,train,2.468411787247412E-4,42.2101397261516,0.6630202030593405
757.0,757.0,train,2.751552321731089E-4,59.45856647458085,0.7025476494772298
758.0,758.0,train,2.0624029088570157E-4,24.09079450491431,0.5970005593874906
759.0,759.0,train,1.127900052996553E-4,6.637101123952509,0.39165999456299094
760.0,760.0,train,2.215863795974672E-4,30.31905195127236,0.6233520327286893
761.0,761.0,train,1.7674877724009751E-4,16.497187011478395,0.5410722857666066
762.0,762.0,train,1.3253018050024952E-4,8.522739420735537,0.4423415198925307
763.0,763.0,train,1.78813969899412E-4,17.078095856837813,0.5452298084050824
764.0,764.0,train,2.100226393932849E-4,25.51107755133127,0.6036618159657636
765.0,765.0,train,3.1037124629792155E-4,86.05354131093075,0.7453039488103417
766.0,766.0,train,9.862933204963584E-5,5.3659880335931085,0.3524898426821357
767.0,767.0,train,2.5289164447676437E-4,46.01931561871684,0.6718860527031159
768.0,768.0,train,2.2933426129598578E-4,34.130218365019545,0.6359944552619209
769.0,769.0,train,5.921524341970689E-5,2.5068802804175676,0.22967160059205083
770.0,770.0,train,3.3468853430878784E-4,95.71041699516452,0.7711849298303103
771.0,771.0,train,2.1917623984891077E-4,29.11599912354326,0.619330509987337
772.0,772.0,train,6.822574249584888E-5,3.146826725821564,0.2596587860806937
773.0,773.0,train,3.339854831444525E-4,95.52058372649925,0.7704749453083288
774.0,774.0,train,1.08161805896732E-4,6.256701333882497,0.3791257251951583
775.0,775.0,train,2.9754054364309164E-4,76.51621642487567,0.7304885826472596
776.0,776.0,train,2.578651299664314E-4,48.88159167173438,0.6789988365237491
777.0,777.0,train,2.964313284329463E-4,75.81364963103246,0.7291680193613256
778.0,778.0,train,2.9473495198520345E-4,74.5273983566629,0.7271358923996465
779.0,779.0,train,1.6739874843502484E-4,14.55455057152792,0.5217686440895108
780.0,780.0,train,2.819140967487443E-4,64.65799593042408,0.711276241085945
781.0,781.0,train,2.81111365314078E-4,64.29084093999283,0.7102531234918834
782.0,782.0,train,3.2639363237320975E-4,93.21301418814868,0.7626664574526418
783.0,783.0,train,2.90399320075041E-4,70.76792756924735,0.7218725875297836
784.0,784.0,train,3.274978235097712E-4,93.59641882518439,0.763818455223948
785.0,785.0,train,2.4983993321170894E-4,44.06370449116244,0.6674438747928148
786.0,786.0,train,2.7789479459954067E-4,61.62782447468188,0.7061169590515097
787.0,787.0,train,2.663514415944632E-4,53.922571063684515,0.6907812672697011
788.0,788.0,train,2.7342927499727083E-4,58.321455379948674,0.7002767159616007
789.0,789.0,train,2.971707576564703E-4,76.19565841102994,0.7300490552812005
790.0,790.0,train,2.0079349893400422E-4,22.226079534628635,0.5872108001813837
791.0,791.0,train,2.912191426849412E-4,71.50119460116765,0.7228755481062695
792.0,792.0,train,2.91815579424951E-4,71.95524350946417,0.7236029476987119
793.0,793.0,train,1.5102845772444693E-4,11.290850998927397,0.4859954709791966
794.0,794.0,train,2.6467243646207024E-4,53.07072800846013,0.6884849608774433
795.0,795.0,train,7.996748891645283E-5,3.972614964396935,0.29699085046601836
796.0,796.0,train,2.910082426263203E-4,71.22786057201763,0.7226178817100599
797.0,797.0,train,2.926458500535234E-4,72.64196776162545,0.7246123476184303
798.0,798.0,train,2.3030246145299319E-4,34.645227219760955,0.6375441688345663
799.0,799.0,train,3.0481744594905056E-4,81.98543001445248,0.7389937642353586
800.0,800.0,train,2.851503511080353E-4,66.74761518470007,0.7153644826500705
801.0,801.0,train,2.714398932395886E-4,57.11481158901061,0.6976376635043433
802.0,802.0,train,1.2486385985180598E-4,7.736750960221754,0.42318061012560837
803.0,803.0,train,2.6472417775940294E-4,53.0991007058996,0.6885559793350423
804.0,804.0,train,2.9916134096398922E-5,0.9646885391064772,0.12350885231900899
805.0,805.0,train,1.1003681328738052E-4,6.426177099589591,0.384234516196417
806.0,806.0,train,7.67506932007596E-5,3.690063006443322,0.28695462048012477
807.0,807.0,train,4.796341698587819E-4,100.0,0.8791928425977494
808.0,808.0,train,8.243313266376168E-5,4.161678802805565,0.3045877874158238
809.0,809.0,train,4.7351488852089344E-4,99.95634434129268,0.8758909260551425
810.0,810.0,train,2.013145731710478E-4,22.42811729210896,0.5881575469449234
811.0,811.0,train,2.3858308105376686E-4,38.31619406281904,0.6505315877853786
812.0,812.0,train,3.2170211797575725E-4,91.85806588644897,0.7577088338365985
813.0,813.0,train,2.722003931814076E-4,57.62767945086125,0.6986492517754509
814.0,814.0,train,2.940429325752684E-4,73.89485832117113,0.7263025347014864
815.0,815.0,train,3.3175734566005496E-4,94.92729036381306,0.768210247244704
816.0,816.0,train,2.4463575892772415E-4,41.25759981794787,0.659729326564609
817.0,817.0,train,1.509212949817462E-4,11.26716812597128,0.48575268828547347
818.0,818.0,train,3.016877973971379E-4,79.6705976758855,0.7353692566264072
819.0,819.0,train,2.7735203782372E-4,61.141354996184766,0.7054132329644811
820.0,820.0,train,2.048727633124888E-4,23.63949698170496,0.5945646890371403
821.0,821.0,train,2.013145731710478E-4,22.42811729210896,0.5881575469449234
822.0,822.0,train,2.804615966953847E-4,63.26655508367461,0.7094223094847525
823.0,823.0,train,2.6044451179761815E-4,50.15161577687964,0.6826267826408651
824.0,824.0,train,2.9152351422994944E-4,71.71355651425209,0.7232469910342662
825.0,825.0,train,2.3987226122867687E-4,39.01545708684882,0.6525112584529891
826.0,826.0,train,1.9150308869870706E-4,19.727058060354672,0.5699608520956316
827.0,827.0,train,2.5308846658584055E-4,46.23079892718596,0.6721705084184981
828.0,828.0,train,2.4817784554899907E-4,43.07347717634747,0.6649992360828381
829.0,829.0,train,2.758412749192098E-4,59.992910294502735,0.7034455261699428
830.0,830.0,train,4.17828077793598E-5,1.4423424953337372,0.16816439919063408
831.0,831.0,train,1.9990218544294096E-4,21.860176836793208,0.5855863126541845
832.0,832.0,train,2.8824020320423636E-4,68.94130740851506,0.7192137486574957
833.0,833.0,train,1.222446027697183E-4,7.482809338820244,0.41648436838403313
834.0,834.0,train,1.9990218544294096E-4,21.860176836793208,0.5855863126541845
835.0,835.0,train,2.6347760081917216E-4,52.013574548891384,0.686840455036632
836.0,836.0,train,2.286990246382051E-4,33.69343522699186,0.6349740893216089
837.0,837.0,train,2.901835261552138E-4,70.57482305872172,0.7216079850447197
838.0,838.0,train,2.623928414463773E-4,51.36191939117279,0.6853399347230709
839.0,839.0,train,3.0011300428418354E-4,78.51661693006656,0.7335264660578062
840.0,840.0,train,1.9972506620107686E-4,21.7609608145345,0.5852627385612603
841.0,841.0,train,2.259322288601057E-4,32.19907343185626,0.6304963851261256
842.0,842.0,train,3.0611210544995984E-4,82.73851633083686,0.740478580141012
843.0,843.0,train,2.919097461247343E-4,72.04398175502038,0.7237176164458223
844.0,844.0,train,1.6124980246506475E-4,13.255335306331201,0.5086333365869046
845.0,845.0,train,3.101592900539965E-4,85.89917959603382,0.74506594951401
846.0,846.0,train,2.539482368901478E-4,46.855678786877306,0.6734101965258159
847.0,847.0,train,9.863406130106853E-5,5.3662826548216715,0.35250333662533384
848.0,848.0,train,2.6735366141605025E-4,54.321501683060156,0.6921438865929163
849.0,849.0,train,3.0515744697698767E-4,82.27097762887757,0.7393845243481894
850.0,850.0,train,3.3113956863898945E-4,94.75524525071741,0.7675783860705692
851.0,851.0,train,2.7302026882785024E-4,58.0395906414668,0.6997360286418214
852.0,852.0,train,2.937837415307094E-4,73.69222485261109,0.7259897516445122
853.0,853.0,train,2.550617917276647E-4,47.28904824593318,0.675008847063614
854.0,854.0,train,3.1019992551643936E-4,85.92874725157293,0.7451115950786222
855.0,855.0,train,2.722003931814076E-4,57.62767945086125,0.6986492517754509
856.0,856.0,train,2.658845340788451E-4,53.67872284190118,0.690144401471533
857.0,857.0,train,3.1217831744635634E-4,87.18285596432271,0.7473240534655425
858.0,858.0,train,2.926518484818359E-4,72.6476998520086,0.7246196267674505
859.0,859.0,train,3.0698393031944945E-4,83.27085248900485,0.7414736943063296
860.0,860.0,train,3.0263313075623615E-4,80.15732659733465,0.7364693395789998
861.0,861.0,train,2.8440160609072594E-4,66.26455458783516,0.7144237978899177
862.0,862.0,train,1.8262807438206664E-4,17.796390675360872,0.5528093763572914
863.0,863.0,train,2.964304399364332E-4,75.81331898610983,0.7291669589827676
864.0,864.0,train,2.8599706023596955E-4,67.21420326920742,0.7164245117725531
865.0,865.0,train,2.4305067794395268E-4,40.38055829520712,0.6573442737013449
866.0,866.0,train,2.289282264977179E-4,33.85510684607163,0.635342580370265
867.0,867.0,train,3.1019992551643936E-4,85.92874725157293,0.7451115950786222
868.0,868.0,train,3.0220030452447473E-4,79.95568585867943,0.7359662290951339
869.0,869.0,train,3.082628735225535E-4,84.185285559238,0.74292659920472
870.0,870.0,train,3.166214001987468E-4,89.97881396270269,0.752223061414704
871.0,871.0,train,2.3910036574030605E-4,38.661058080626475,0.651327283603256
872.0,872.0,train,1.7412699393885698E-4,15.870616953557057,0.5357394691912629
873.0,873.0,train,3.0510839591788014E-4,82.24001108335189,0.7393281865408143
874.0,874.0,train,2.1112680531514707E-4,25.84099754929114,0.6055855655500408
875.0,875.0,train,2.8939739922241467E-4,69.90613209649102,0.7206419201255563
876.0,876.0,train,2.4177145252337337E-4,39.88752894416662,0.6554072535794309
877.0,877.0,train,2.7866476931330753E-4,62.09617806917699,0.7071124076382159
878.0,878.0,train,2.9173494011756445E-4,71.88512137279962,0.7235047137109993
879.0,879.0,train,2.9064139289181594E-4,70.95213935959488,0.7221691134196273
880.0,880.0,train,2.891736850266726E-4,69.72634194141499,0.7203663873422096
881.0,881.0,train,2.884205169481051E-4,69.1141340442475,0.719436764931347
882.0,882.0,train,2.8299307496506334E-4,65.32978674612184,0.712645758525032
883.0,883.0,train,2.808995399831665E-4,64.14514753637606,0.7099825384544444
884.0,884.0,train,2.972735546336416E-4,76.29514913105585,0.7301713115812625
885.0,885.0,train,2.8299307496506334E-4,65.32978674612184,0.712645758525032
886.0,886.0,train,2.808995399831665E-4,64.14514753637606,0.7099825384544444
887.0,887.0,train,2.8558830397002616E-4,67.02758070315399,0.7159132671939763
888.0,888.0,train,2.9181451408355404E-4,71.95431711243208,0.723601650138132
889.0,889.0,train,2.825062541540691E-4,65.02729481202825,0.7120286563535968
890.0,890.0,train,2.160748051180699E-4,27.832454959124327,0.6140922600190936
891.0,891.0,train,2.769086023822045E-4,60.85724774235978,0.7048370340528245
892.0,892.0,train,2.3142889255229585E-4,35.25333633044361,0.6393388475828764
893.0,893.0,train,2.9037546641113405E-4,70.74658197203736,0.7218433509793252
894.0,894.0,train,2.7583226068755856E-4,59.98486135661436,0.7034337461443546
895.0,895.0,train,2.896468381213765E-4,70.14278458717648,0.7209488160841377
896.0,896.0,train,2.8439287005217675E-4,66.25778990376136,0.7144128040520417
897.0,897.0,train,2.769086023822045E-4,60.85724774235978,0.7048370340528245
898.0,898.0,train,2.344739752348077E-4,36.44090173600263,0.6441460492327584
899.0,899.0,train,2.9946046914842956E-4,77.8681660233861,0.7327591276343487
900.0,900.0,train,2.808995399831665E-4,64.14514753637606,0.7099825384544444
901.0,901.0,train,2.3398073451419348E-4,36.289051998939485,0.6433717529257712
902.0,902.0,train,2.48018097689914E-4,42.955827793116626,0.6647633305502534
903.0,903.0,train,2.562100284303991E-4,47.85946583844154,0.676649093535015
904.0,904.0,train,2.7558587277909516E-4,59.76486473987812,0.7031115789452489
905.0,905.0,train,2.537072207554167E-4,46.73485418560959,0.6730631531200517
906.0,906.0,train,3.1461761879123006E-4,88.8386184354351,0.7500255333330913
907.0,907.0,train,3.154673777115345E-4,89.25904883941384,0.7509598259787222
908.0,908.0,train,3.19847789317368E-4,91.4235000857478,0.7557208891905086
909.0,909.0,train,2.9897657142664163E-4,77.5174718212554,0.7321886692240474
910.0,910.0,train,2.601308271512352E-4,50.01416474231526,0.6821877789776034
911.0,911.0,train,3.1929721884084634E-4,91.25602707324796,0.7551275123371983
912.0,912.0,train,3.1440227217560446E-4,88.69645694543617,0.7497882079489531
913.0,913.0,train,3.037589239713229E-4,81.13078598626284,0.7377734590646723
914.0,914.0,train,1.7152839757263017E-4,15.313355597058717,0.5303926693221849
915.0,915.0,train,2.1634434537171407E-4,27.92949535547303,0.6145503530052958
916.0,916.0,train,2.950500731013236E-4,74.73390821215467,0.7275145326974056
917.0,917.0,train,2.9037546641113405E-4,70.74658197203736,0.7218433509793252
918.0,918.0,train,2.567253786026679E-4,48.09485904155637,0.6773825728748335
919.0,919.0,train,2.7149407501504436E-4,57.1628750503725,0.6977098462659792
920.0,920.0,train,3.0570280962229123E-4,82.50469544270707,0.7400100833219148
921.0,921.0,train,2.5803132088421827E-4,48.95479496092714,0.6792338318856476
922.0,922.0,train,2.4484437339279566E-4,41.36284015236586,0.6600419875903762
923.0,923.0,train,2.4695890529583355E-4,42.26548827774211,0.6631949743635022
924.0,924.0,train,2.874691840208932E-4,68.3075290425875,0.718258132641657
925.0,925.0,train,2.8887473785227624E-4,69.48469984284719,0.7199977712178254
926.0,926.0,train,3.418106839412876E-4,97.46369556227496,0.7782546608936519
927.0,927.0,train,2.7639472523392593E-4,60.26165618268718,0.7041678934280244
928.0,928.0,train,2.4405379363232115E-4,40.93065923056889,0.6588555849665227
929.0,929.0,train,2.877421748563657E-4,68.51909869476698,0.718596854072959
930.0,930.0,train,2.3129723242067886E-4,35.19668539893446,0.6391295404378883
931.0,931.0,train,3.058038444384025E-4,82.56239373622526,0.7401258104827996
932.0,932.0,train,2.1901280834687211E-4,29.02371769279333,0.6190562612415649
933.0,933.0,train,3.362618550275831E-4,96.04051882655321,0.7727658199533791
934.0,934.0,train,2.743511160310495E-4,58.97642943475205,0.7014917799138036
935.0,935.0,train,2.532093995100702E-4,46.394151502903085,0.6723451635196728
936.0,936.0,train,2.514768676386916E-4,45.39868192991723,0.6698340802555425
937.0,937.0,train,2.4876206728769373E-4,43.601194691223554,0.6658605649683735
938.0,938.0,train,2.6397509181591745E-4,52.50500746114124,0.6875262263890121
939.0,939.0,train,2.677711969926483E-4,54.51374825550029,0.692709795084052
940.0,940.0,train,3.0570280962229123E-4,82.50469544270707,0.7400100833219148
941.0,941.0,train,2.9100629543278014E-4,71.22639971555063,0.7226155016174425
942.0,942.0,train,2.934468990492666E-4,73.2240283157767,0.7255827272522886
943.0,943.0,train,2.86958128304117E-4,67.84913704562207,0.7176229287281193
944.0,944.0,train,2.918973423493422E-4,72.02652678345041,0.7237025148316627
945.0,945.0,train,2.808995399831665E-4,64.14514753637606,0.7099825384544444
946.0,946.0,train,2.9065989263432976E-4,70.96614694973799,0.7221917615793976
947.0,947.0,train,2.644459216361894E-4,52.94933739996663,0.6881738631558088
948.0,948.0,train,2.947039248936382E-4,74.50248117609392,0.7270985827145913
949.0,949.0,train,2.9586095695049845E-4,75.28642320907437,0.7284864531444245
950.0,950.0,train,2.8737395305345023E-4,68.20141362335193,0.7181398761129567
951.0,951.0,train,2.9458226977084156E-4,74.39352070864354,0.7269522447463679
952.0,952.0,train,2.9125678523813297E-4,71.52745804379326,0.7229215125823658
953.0,953.0,train,2.9202537340302135E-4,72.20669599253377,0.7238583531166973
954.0,954.0,train,2.903021239988544E-4,70.68095106531223,0.7217534386536555
955.0,955.0,train,2.9187445948734636E-4,72.0064442937456,0.7236746527485547
956.0,956.0,train,1.2240580031676475E-4,7.501522859832427,0.41689871242664955
957.0,957.0,train,3.3028028079483597E-4,94.44212736448848,0.7666966429268358
958.0,958.0,train,2.639042079487409E-4,52.40823851889466,0.6874286076444334
959.0,959.0,train,2.4194203500391834E-4,39.96808216181257,0.6556661832108726
960.0,960.0,train,2.0752111659110735E-4,24.39627076186932,0.5992687203329637
961.0,961.0,train,1.596067702247931E-4,13.037413685942738,0.5050628342200664
962.0,962.0,train,2.5178159671194176E-4,45.58898351742956,0.6702771366303264
963.0,963.0,train,2.2840313692855678E-4,33.54925203270568,0.6344978358073247
964.0,964.0,train,2.8015912951595524E-4,63.064174888422805,0.709034753546728
965.0,965.0,train,3.192738284557977E-4,91.24009847246087,0.7551022714765043
966.0,966.0,train,2.552090289379611E-4,47.36718625653925,0.675219638348535
967.0,967.0,train,2.7570075110970295E-4,59.86743455144268,0.7032618328852007
968.0,968.0,train,1.9827952074588022E-4,21.259941541496428,0.5826124499306319
969.0,969.0,train,2.89241854985152E-4,69.78179443572671,0.7204503761830441
970.0,970.0,train,2.3687206345894226E-4,37.528183611306616,0.647886713174131
971.0,971.0,train,2.3687206345894226E-4,37.528183611306616,0.647886713174131
972.0,972.0,train,2.3687206345894226E-4,37.528183611306616,0.647886713174131
973.0,973.0,train,2.4254412451704693E-4,40.260908876295076,0.6565785493342104
974.0,974.0,train,2.655398700956522E-4,53.53022712708188,0.6896734355227296
975.0,975.0,train,3.291027897382534E-4,94.05054089260874,0.7654829460712199
976.0,976.0,train,1.374702072107014E-4,9.184333414509982,0.45434987632193735
977.0,977.0,train,3.226025650572934E-4,92.02154574592845,0.7586683202980388
978.0,978.0,train,2.136585155641637E-4,26.821066031910796,0.6099612995762158
979.0,979.0,train,3.0730002810889156E-4,83.55113449197638,0.7418335498346635
980.0,980.0,train,2.3985130831627314E-4,39.00665587931873,0.6524791728948258
981.0,981.0,train,2.70070993965976E-4,56.206059451487135,0.6958082405089512
982.0,982.0,train,1.996094792567014E-4,21.711082846233545,0.5850514398442972
983.0,983.0,train,2.6470323257010546E-4,53.087615266813515,0.6885272325856535
984.0,984.0,train,2.4514290483487554E-4,41.511114616037766,0.6604889120724179
985.0,985.0,train,2.4150715874470712E-4,39.76272296053127,0.6550056936143429
986.0,986.0,train,2.4712011813277925E-4,42.41254645956055,0.6634341562817225
987.0,987.0,train,2.613073069818428E-4,50.90536426834414,0.6838311447071485
988.0,988.0,train,1.6290884468110516E-4,13.638793734067509,0.5122124956340577
989.0,989.0,train,2.46700117013787E-4,42.14382027665308,0.6628106700688371
990.0,990.0,train,2.893431972878386E-4,69.86280460411527,0.7205751884078352
991.0,991.0,train,2.6549824392171716E-4,53.512292823658555,0.689616507028923
992.0,992.0,train,2.4048000354462735E-4,39.27073822051188,0.653440616834153
993.0,993.0,train,1.6309697836260412E-4,13.693698220016783,0.51261671919996
994.0,994.0,train,2.8350442625657964E-4,65.59703949801009,0.7132925319561891
995.0,995.0,train,2.765044306214024E-4,60.38290381524878,0.7043108725758433
996.0,996.0,train,2.670152638744862E-4,54.18941242578509,0.6916844736334111
997.0,997.0,train,2.9443135707850863E-4,74.2583556853976,0.7267706040304829
998.0,998.0,train,3.0007557180297705E-4,78.48081474418548,0.7334825075512603
999.0,999.0,train,3.070705699664418E-4,83.34999007770791,0.741572377438741
1000.0,1000.0,train,3.0394372798277106E-4,81.25519104835875,0.7379869186344874
1001.0,1001.0,train,3.0470737166377466E-4,81.8338058960521,0.7388671313497226
1002.0,1002.0,train,1.9702401997070916E-4,20.94892647530751,0.5802968538261913
1003.0,1003.0,train,2.88066211387905E-4,68.77052552002868,0.7189983834347939
1004.0,1004.0,train,1.5643797484581672E-4,12.371401527638357,0.4981032327596049
1005.0,1005.0,train,1.8650295124430106E-4,18.62795577678416,0.5603803630242754
1006.0,1006.0,train,4.1103669284563675E-4,99.46340656614652,0.8365548073142676
1007.0,1007.0,train,1.7708242085107478E-4,16.592363643601914,0.5417465223182719
1008.0,1008.0,train,2.055727682818607E-4,23.921304483889894,0.595813387153229
1009.0,1009.0,train,2.8379041964532274E-4,65.7809998542485,0.7136536305350616
1010.0,1010.0,train,3.0668123236145907E-4,83.00063547231068,0.7411286234166738
1011.0,1011.0,train,2.720734773855101E-4,57.50056326105134,0.6984806687613286
1012.0,1012.0,train,2.999808050110105E-4,78.3730239040783,0.7333711865778955
1013.0,1013.0,train,2.9087050989126364E-4,71.1245283903011,0.7224494779258592
1014.0,1014.0,train,1.242982391695154E-4,7.682932304626084,0.42174111270590453
1015.0,1015.0,train,2.9391930619046953E-4,73.79325145639854,0.726153391088499
1016.0,1016.0,train,3.400763644204249E-4,96.94404570754712,0.7765534873370791
1017.0,1017.0,train,2.875569181322095E-4,68.37552349134042,0.7183670357648747
1018.0,1018.0,train,1.7738592563768218E-4,16.67962492788653,0.5423589930525528
1019.0,1019.0,train,1.6450188676706447E-5,0.4176386346847862,0.0699245175235238
1020.0,1020.0,train,7.803809395136836E-5,3.8030141818689778,0.2909883245407432
1021.0,1021.0,train,3.1922977863791546E-4,91.21010101998925,0.7550547296964111
1022.0,1022.0,train,1.2163088836403716E-4,7.41156286121172,0.41490417364762167
1023.0,1023.0,train,3.253757071164096E-4,93.01409401445012,0.7615994834821125
1024.0,1024.0,train,3.0701722862872444E-4,83.30127098264863,0.7415116257589056
1025.0,1025.0,train,2.3030246145299319E-4,34.645227219760955,0.6375441688345663
1026.0,1026.0,train,3.239558273290723E-4,92.55543966351384,0.7601031701371934
1027.0,1027.0,train,2.7931736714762633E-4,62.58031043457922,0.707953467109292
1028.0,1028.0,train,3.162735565209604E-4,89.85263596495194,0.7518429750424147
1029.0,1029.0,train,1.3408933306869152E-4,8.693423650649338,0.4461598218197427
1030.0,1030.0,train,3.047725909791451E-4,81.92364360129754,0.7389421690962097
1031.0,1031.0,train,1.6832048309214294E-4,14.711621367218138,0.5237071480162117
1032.0,1032.0,train,1.6832048309214294E-4,14.711621367218138,0.5237071480162117
1033.0,1033.0,train,2.1394577915612287E-4,27.015523146314386,0.6104547208297104
1034.0,1034.0,train,2.3490048881076012E-4,36.58984564752197,0.6448142408225359
1035.0,1035.0,train,2.1394577915612287E-4,27.015523146314386,0.6104547208297104
1036.0,1036.0,train,2.1394577915612287E-4,27.015523146314386,0.6104547208297104
1037.0,1037.0,train,1.7303407866604175E-4,15.660696572930092,0.533498174907066
