x,y,species cloglog values
565.0,565.0,0.48841077
566.0,566.0,0.2831625
567.0,567.0,8.3914713E-4
568.0,568.0,0.019775527
569.0,569.0,0.26598242
570.0,570.0,0.001384362
571.0,571.0,0.43778667
572.0,572.0,0.1869652
573.0,573.0,0.102734484
574.0,574.0,0.59900457
575.0,575.0,0.010544435
576.0,576.0,0.093569666
577.0,577.0,0.057724994
578.0,578.0,0.593662
579.0,579.0,5.9515634E-4
580.0,580.0,0.15449084
581.0,581.0,0.23285593
582.0,582.0,0.5941209
583.0,583.0,0.5182798
584.0,584.0,0.026268229
585.0,585.0,0.6680306
586.0,586.0,0.1967046
587.0,587.0,0.69531995
588.0,588.0,0.61212206
589.0,589.0,0.59407157
590.0,590.0,0.19328819
591.0,591.0,0.03833586
592.0,592.0,0.6677783
593.0,593.0,0.24170813
594.0,594.0,0.019433811
595.0,595.0,0.6492759
596.0,596.0,0.36544266
597.0,597.0,0.6870503
598.0,598.0,0.14111388
599.0,599.0,0.34353945
600.0,600.0,0.417074
601.0,601.0,0.42371124
602.0,602.0,0.6174755
603.0,603.0,0.2958555
604.0,604.0,0.6189921
605.0,605.0,0.07705569
606.0,606.0,0.5040436
607.0,607.0,0.034635004
608.0,608.0,0.16730815
609.0,609.0,0.018966505
610.0,610.0,0.71777195
611.0,611.0,0.06456189
612.0,612.0,0.69545424
613.0,613.0,0.18874983
614.0,614.0,0.024973249
615.0,615.0,0.38307926
616.0,616.0,0.25539675
617.0,617.0,0.6641954
618.0,618.0,0.021561509
619.0,619.0,0.74384713
620.0,620.0,0.36284813
621.0,621.0,0.35026702
622.0,622.0,0.4607239
623.0,623.0,0.3317562
624.0,624.0,0.35066757
625.0,625.0,0.06907174
626.0,626.0,0.12854025
627.0,627.0,0.058738578
628.0,628.0,0.023744695
629.0,629.0,0.15278688
630.0,630.0,0.2122627
631.0,631.0,0.014599475
632.0,632.0,0.36091903
633.0,633.0,0.40193468
634.0,634.0,0.042001903
635.0,635.0,0.74395263
636.0,636.0,0.7634616
